scenario,p_overlap,corr_type,instance_file,n,obj_value,runtime
scenario 1,p_40,fully-correlated,scen_1id_1_objs_300_size_465_sets_78_k_20_overlap_40_fully-correlated.txt,300,1109.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_1_objs_500_size_775_sets_87_k_20_overlap_40_fully-correlated.txt,500,1733.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_1_objs_700_size_1085_sets_92_k_20_overlap_40_fully-correlated.txt,700,2145.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_1_objs_800_size_1240_sets_94_k_18_overlap_40_fully-correlated.txt,800,2296.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_2_objs_1000_size_1550_sets_85_k_18_overlap_40_fully-correlated.txt,1000,2534.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_2_objs_300_size_465_sets_75_k_20_overlap_40_fully-correlated.txt,300,1146.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_2_objs_500_size_775_sets_85_k_20_overlap_40_fully-correlated.txt,500,1749.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_2_objs_700_size_1085_sets_84_k_20_overlap_40_fully-correlated.txt,700,2065.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_2_objs_800_size_1240_sets_81_k_18_overlap_40_fully-correlated.txt,800,2166.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_3_objs_1000_size_1550_sets_91_k_18_overlap_40_fully-correlated.txt,1000,2594.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_3_objs_300_size_465_sets_78_k_20_overlap_40_fully-correlated.txt,300,1155.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_3_objs_500_size_775_sets_88_k_20_overlap_40_fully-correlated.txt,500,1747.0,0.08
scenario 1,p_40,fully-correlated,scen_1id_3_objs_700_size_1085_sets_87_k_20_overlap_40_fully-correlated.txt,700,2075.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_3_objs_800_size_1240_sets_93_k_18_overlap_40_fully-correlated.txt,800,2296.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_4_objs_1000_size_1550_sets_113_k_18_overlap_40_fully-correlated.txt,1000,2784.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_4_objs_300_size_465_sets_75_k_20_overlap_40_fully-correlated.txt,300,1091.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_4_objs_500_size_775_sets_93_k_20_overlap_40_fully-correlated.txt,500,1734.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_4_objs_700_size_1085_sets_83_k_20_overlap_40_fully-correlated.txt,700,2045.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_4_objs_800_size_1240_sets_85_k_18_overlap_40_fully-correlated.txt,800,2216.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_5_objs_1000_size_1550_sets_99_k_18_overlap_40_fully-correlated.txt,1000,2674.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_5_objs_300_size_465_sets_78_k_20_overlap_40_fully-correlated.txt,300,1095.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_5_objs_500_size_775_sets_79_k_20_overlap_40_fully-correlated.txt,500,1666.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_5_objs_700_size_1085_sets_92_k_20_overlap_40_fully-correlated.txt,700,2125.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_5_objs_800_size_1240_sets_86_k_18_overlap_40_fully-correlated.txt,800,2196.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_6_objs_1000_size_1550_sets_95_k_18_overlap_40_fully-correlated.txt,1000,2634.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_6_objs_300_size_465_sets_75_k_20_overlap_40_fully-correlated.txt,300,1124.0,0.00
scenario 1,p_40,fully-correlated,scen_1id_6_objs_500_size_775_sets_81_k_20_overlap_40_fully-correlated.txt,500,1669.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_6_objs_700_size_1085_sets_89_k_20_overlap_40_fully-correlated.txt,700,2105.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_6_objs_800_size_1240_sets_94_k_18_overlap_40_fully-correlated.txt,800,2296.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_7_objs_1000_size_1550_sets_96_k_18_overlap_40_fully-correlated.txt,1000,2624.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_7_objs_300_size_465_sets_78_k_20_overlap_40_fully-correlated.txt,300,1143.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_7_objs_500_size_775_sets_93_k_20_overlap_40_fully-correlated.txt,500,1724.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_7_objs_700_size_1085_sets_97_k_20_overlap_40_fully-correlated.txt,700,2145.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_7_objs_800_size_1240_sets_86_k_18_overlap_40_fully-correlated.txt,800,2189.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_8_objs_1000_size_1550_sets_94_k_18_overlap_40_fully-correlated.txt,1000,2634.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_8_objs_300_size_465_sets_74_k_20_overlap_40_fully-correlated.txt,300,1078.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_8_objs_500_size_775_sets_83_k_20_overlap_40_fully-correlated.txt,500,1668.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_8_objs_700_size_1085_sets_94_k_20_overlap_40_fully-correlated.txt,700,2125.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_8_objs_800_size_1240_sets_87_k_18_overlap_40_fully-correlated.txt,800,2239.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_9_objs_1000_size_1550_sets_91_k_18_overlap_40_fully-correlated.txt,1000,2594.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_9_objs_300_size_465_sets_72_k_20_overlap_40_fully-correlated.txt,300,1064.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_9_objs_500_size_775_sets_78_k_20_overlap_40_fully-correlated.txt,500,1646.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_9_objs_700_size_1085_sets_84_k_20_overlap_40_fully-correlated.txt,700,2065.0,0.01
scenario 1,p_40,fully-correlated,scen_1id_9_objs_800_size_1240_sets_92_k_18_overlap_40_fully-correlated.txt,800,2276.0,0.01
scenario 1,p_40,not-correlated,scen_1id_10_objs_1000_size_1550_sets_93_k_18_overlap_40_not-correlated.txt,1000,2747.0,0.01
scenario 1,p_40,not-correlated,scen_1id_10_objs_300_size_465_sets_78_k_20_overlap_40_not-correlated.txt,300,1364.0,0.01
scenario 1,p_40,not-correlated,scen_1id_10_objs_500_size_775_sets_81_k_20_overlap_40_not-correlated.txt,500,2003.0,0.01
scenario 1,p_40,not-correlated,scen_1id_10_objs_700_size_1085_sets_89_k_20_overlap_40_not-correlated.txt,700,2425.0,0.01
scenario 1,p_40,not-correlated,scen_1id_10_objs_800_size_1240_sets_84_k_18_overlap_40_not-correlated.txt,800,2370.0,0.01
scenario 1,p_40,not-correlated,scen_1id_1_objs_1000_size_1550_sets_89_k_18_overlap_40_not-correlated.txt,1000,2579.0,0.01
scenario 1,p_40,not-correlated,scen_1id_1_objs_300_size_465_sets_76_k_20_overlap_40_not-correlated.txt,300,1448.0,0.01
scenario 1,p_40,not-correlated,scen_1id_1_objs_500_size_775_sets_83_k_20_overlap_40_not-correlated.txt,500,2111.0,0.01
scenario 1,p_40,not-correlated,scen_1id_1_objs_700_size_1085_sets_91_k_20_overlap_40_not-correlated.txt,700,2380.0,0.02
scenario 1,p_40,not-correlated,scen_1id_1_objs_800_size_1240_sets_85_k_18_overlap_40_not-correlated.txt,800,2439.0,0.01
scenario 1,p_40,not-correlated,scen_1id_2_objs_1000_size_1550_sets_87_k_18_overlap_40_not-correlated.txt,1000,2587.0,0.01
scenario 1,p_40,not-correlated,scen_1id_2_objs_300_size_465_sets_74_k_20_overlap_40_not-correlated.txt,300,1334.0,0.01
scenario 1,p_40,not-correlated,scen_1id_2_objs_500_size_775_sets_79_k_20_overlap_40_not-correlated.txt,500,2013.0,0.01
scenario 1,p_40,not-correlated,scen_1id_2_objs_700_size_1085_sets_80_k_20_overlap_40_not-correlated.txt,700,2297.0,0.01
scenario 1,p_40,not-correlated,scen_1id_2_objs_800_size_1240_sets_95_k_18_overlap_40_not-correlated.txt,800,2508.0,0.01
scenario 1,p_40,not-correlated,scen_1id_3_objs_1000_size_1550_sets_88_k_18_overlap_40_not-correlated.txt,1000,2658.0,0.01
scenario 1,p_40,not-correlated,scen_1id_3_objs_300_size_465_sets_74_k_20_overlap_40_not-correlated.txt,300,1346.0,0.00
scenario 1,p_40,not-correlated,scen_1id_3_objs_500_size_775_sets_80_k_20_overlap_40_not-correlated.txt,500,1924.0,0.01
scenario 1,p_40,not-correlated,scen_1id_3_objs_700_size_1085_sets_84_k_20_overlap_40_not-correlated.txt,700,2304.0,0.01
scenario 1,p_40,not-correlated,scen_1id_3_objs_800_size_1240_sets_96_k_18_overlap_40_not-correlated.txt,800,2566.0,0.01
scenario 1,p_40,not-correlated,scen_1id_4_objs_1000_size_1550_sets_97_k_18_overlap_40_not-correlated.txt,1000,2829.0,0.01
scenario 1,p_40,not-correlated,scen_1id_4_objs_300_size_465_sets_77_k_20_overlap_40_not-correlated.txt,300,1488.0,0.01
scenario 1,p_40,not-correlated,scen_1id_4_objs_500_size_775_sets_84_k_20_overlap_40_not-correlated.txt,500,1888.0,0.01
scenario 1,p_40,not-correlated,scen_1id_4_objs_700_size_1085_sets_86_k_20_overlap_40_not-correlated.txt,700,2287.0,0.01
scenario 1,p_40,not-correlated,scen_1id_4_objs_800_size_1240_sets_91_k_18_overlap_40_not-correlated.txt,800,2605.0,0.01
scenario 1,p_40,not-correlated,scen_1id_5_objs_1000_size_1550_sets_90_k_18_overlap_40_not-correlated.txt,1000,2734.0,0.01
scenario 1,p_40,not-correlated,scen_1id_5_objs_300_size_465_sets_78_k_20_overlap_40_not-correlated.txt,300,1385.0,0.01
scenario 1,p_40,not-correlated,scen_1id_5_objs_500_size_775_sets_84_k_20_overlap_40_not-correlated.txt,500,1987.0,0.01
scenario 1,p_40,not-correlated,scen_1id_5_objs_700_size_1085_sets_86_k_20_overlap_40_not-correlated.txt,700,2373.0,0.01
scenario 1,p_40,not-correlated,scen_1id_5_objs_800_size_1240_sets_86_k_18_overlap_40_not-correlated.txt,800,2542.0,0.01
scenario 1,p_40,not-correlated,scen_1id_6_objs_1000_size_1550_sets_93_k_18_overlap_40_not-correlated.txt,1000,2687.0,0.01
scenario 1,p_40,not-correlated,scen_1id_6_objs_300_size_465_sets_79_k_20_overlap_40_not-correlated.txt,300,1405.0,0.01
scenario 1,p_40,not-correlated,scen_1id_6_objs_500_size_775_sets_89_k_20_overlap_40_not-correlated.txt,500,2017.0,0.01
scenario 1,p_40,not-correlated,scen_1id_6_objs_700_size_1085_sets_84_k_20_overlap_40_not-correlated.txt,700,2407.0,0.01
scenario 1,p_40,not-correlated,scen_1id_6_objs_800_size_1240_sets_88_k_18_overlap_40_not-correlated.txt,800,2452.0,0.01
scenario 1,p_40,not-correlated,scen_1id_7_objs_1000_size_1550_sets_87_k_18_overlap_40_not-correlated.txt,1000,2654.0,0.01
scenario 1,p_40,not-correlated,scen_1id_7_objs_300_size_465_sets_73_k_20_overlap_40_not-correlated.txt,300,1432.0,0.00
scenario 1,p_40,not-correlated,scen_1id_7_objs_500_size_775_sets_75_k_20_overlap_40_not-correlated.txt,500,1904.0,0.01
scenario 1,p_40,not-correlated,scen_1id_7_objs_700_size_1085_sets_86_k_20_overlap_40_not-correlated.txt,700,2413.0,0.01
scenario 1,p_40,not-correlated,scen_1id_7_objs_800_size_1240_sets_89_k_18_overlap_40_not-correlated.txt,800,2548.0,0.01
scenario 1,p_40,not-correlated,scen_1id_8_objs_1000_size_1550_sets_86_k_18_overlap_40_not-correlated.txt,1000,2643.0,0.01
scenario 1,p_40,not-correlated,scen_1id_8_objs_300_size_465_sets_77_k_20_overlap_40_not-correlated.txt,300,1357.0,0.01
scenario 1,p_40,not-correlated,scen_1id_8_objs_500_size_775_sets_75_k_20_overlap_40_not-correlated.txt,500,1949.0,0.03
scenario 1,p_40,not-correlated,scen_1id_8_objs_700_size_1085_sets_84_k_20_overlap_40_not-correlated.txt,700,2355.0,0.01
scenario 1,p_40,not-correlated,scen_1id_8_objs_800_size_1240_sets_88_k_18_overlap_40_not-correlated.txt,800,2484.0,0.01
scenario 1,p_40,not-correlated,scen_1id_9_objs_1000_size_1550_sets_85_k_18_overlap_40_not-correlated.txt,1000,2657.0,0.01
scenario 1,p_40,not-correlated,scen_1id_9_objs_300_size_465_sets_72_k_20_overlap_40_not-correlated.txt,300,1338.0,0.00
scenario 1,p_40,not-correlated,scen_1id_9_objs_500_size_775_sets_87_k_20_overlap_40_not-correlated.txt,500,2015.0,0.01
scenario 1,p_40,not-correlated,scen_1id_9_objs_700_size_1085_sets_93_k_20_overlap_40_not-correlated.txt,700,2517.0,0.01
scenario 1,p_40,not-correlated,scen_1id_9_objs_800_size_1240_sets_93_k_18_overlap_40_not-correlated.txt,800,2552.0,0.01
scenario 1,p_60,correlated,scen_1id_10_objs_1000_size_1550_sets_89_k_18_overlap_60_correlated.txt,1000,2590.0,0.01
scenario 1,p_60,correlated,scen_1id_10_objs_300_size_465_sets_77_k_20_overlap_60_correlated.txt,300,1114.0,0.01
scenario 1,p_60,correlated,scen_1id_10_objs_500_size_775_sets_83_k_20_overlap_60_correlated.txt,500,1626.0,0.01
scenario 1,p_60,correlated,scen_1id_10_objs_700_size_1085_sets_91_k_20_overlap_60_correlated.txt,700,2082.0,0.01
scenario 1,p_60,correlated,scen_1id_10_objs_800_size_1240_sets_94_k_18_overlap_60_correlated.txt,800,2302.0,0.01
scenario 1,p_60,correlated,scen_1id_1_objs_1000_size_1550_sets_89_k_18_overlap_60_correlated.txt,1000,2561.0,0.01
scenario 1,p_60,correlated,scen_1id_1_objs_300_size_465_sets_74_k_20_overlap_60_correlated.txt,300,1057.0,0.01
scenario 1,p_60,correlated,scen_1id_1_objs_500_size_775_sets_78_k_20_overlap_60_correlated.txt,500,1615.0,0.01
scenario 1,p_60,correlated,scen_1id_1_objs_700_size_1085_sets_82_k_20_overlap_60_correlated.txt,700,2018.0,0.01
scenario 1,p_60,correlated,scen_1id_1_objs_800_size_1240_sets_93_k_18_overlap_60_correlated.txt,800,2252.0,0.01
scenario 1,p_60,correlated,scen_1id_2_objs_1000_size_1550_sets_96_k_18_overlap_60_correlated.txt,1000,2611.0,0.01
scenario 1,p_60,correlated,scen_1id_2_objs_300_size_465_sets_79_k_20_overlap_60_correlated.txt,300,1107.0,0.03
scenario 1,p_60,correlated,scen_1id_2_objs_500_size_775_sets_83_k_20_overlap_60_correlated.txt,500,1640.0,0.01
scenario 1,p_60,correlated,scen_1id_2_objs_700_size_1085_sets_102_k_20_overlap_60_correlated.txt,700,2124.0,0.01
scenario 1,p_60,correlated,scen_1id_2_objs_800_size_1240_sets_100_k_18_overlap_60_correlated.txt,800,2282.0,0.01
scenario 1,p_60,correlated,scen_1id_3_objs_1000_size_1550_sets_89_k_18_overlap_60_correlated.txt,1000,2552.0,0.01
scenario 1,p_60,correlated,scen_1id_3_objs_300_size_465_sets_76_k_20_overlap_60_correlated.txt,300,1075.0,0.04
scenario 1,p_60,correlated,scen_1id_3_objs_500_size_775_sets_84_k_20_overlap_60_correlated.txt,500,1622.0,0.02
scenario 1,p_60,correlated,scen_1id_3_objs_700_size_1085_sets_86_k_20_overlap_60_correlated.txt,700,2071.0,0.01
scenario 1,p_60,correlated,scen_1id_3_objs_800_size_1240_sets_92_k_18_overlap_60_correlated.txt,800,2251.0,0.01
scenario 1,p_60,correlated,scen_1id_4_objs_1000_size_1550_sets_90_k_18_overlap_60_correlated.txt,1000,2592.0,0.01
scenario 1,p_60,correlated,scen_1id_4_objs_300_size_465_sets_78_k_20_overlap_60_correlated.txt,300,1071.0,0.02
scenario 1,p_60,correlated,scen_1id_4_objs_500_size_775_sets_81_k_20_overlap_60_correlated.txt,500,1600.0,0.01
scenario 1,p_60,correlated,scen_1id_4_objs_700_size_1085_sets_82_k_20_overlap_60_correlated.txt,700,2043.0,0.01
scenario 1,p_60,correlated,scen_1id_4_objs_800_size_1240_sets_99_k_18_overlap_60_correlated.txt,800,2341.0,0.01
scenario 1,p_60,correlated,scen_1id_5_objs_1000_size_1550_sets_84_k_18_overlap_60_correlated.txt,1000,2515.0,0.02
scenario 1,p_60,correlated,scen_1id_5_objs_300_size_465_sets_75_k_20_overlap_60_correlated.txt,300,1063.0,0.01
scenario 1,p_60,correlated,scen_1id_5_objs_500_size_775_sets_83_k_20_overlap_60_correlated.txt,500,1646.0,0.01
scenario 1,p_60,correlated,scen_1id_5_objs_700_size_1085_sets_80_k_20_overlap_60_correlated.txt,700,2005.0,0.01
scenario 1,p_60,correlated,scen_1id_5_objs_800_size_1240_sets_91_k_18_overlap_60_correlated.txt,800,2272.0,0.01
scenario 1,p_60,correlated,scen_1id_6_objs_1000_size_1550_sets_91_k_18_overlap_60_correlated.txt,1000,2592.0,0.01
scenario 1,p_60,correlated,scen_1id_6_objs_300_size_465_sets_78_k_20_overlap_60_correlated.txt,300,1065.0,0.02
scenario 1,p_60,correlated,scen_1id_6_objs_500_size_775_sets_87_k_20_overlap_60_correlated.txt,500,1650.0,0.02
scenario 1,p_60,correlated,scen_1id_6_objs_700_size_1085_sets_92_k_20_overlap_60_correlated.txt,700,2099.0,0.02
scenario 1,p_60,correlated,scen_1id_6_objs_800_size_1240_sets_87_k_18_overlap_60_correlated.txt,800,2236.0,0.01
scenario 1,p_60,correlated,scen_1id_7_objs_1000_size_1550_sets_96_k_18_overlap_60_correlated.txt,1000,2633.0,0.01
scenario 1,p_60,correlated,scen_1id_7_objs_300_size_465_sets_78_k_20_overlap_60_correlated.txt,300,1100.0,0.02
scenario 1,p_60,correlated,scen_1id_7_objs_500_size_775_sets_83_k_20_overlap_60_correlated.txt,500,1620.0,0.02
scenario 1,p_60,correlated,scen_1id_7_objs_700_size_1085_sets_88_k_20_overlap_60_correlated.txt,700,2092.0,0.01
scenario 1,p_60,correlated,scen_1id_7_objs_800_size_1240_sets_86_k_18_overlap_60_correlated.txt,800,2208.0,0.01
scenario 1,p_60,correlated,scen_1id_8_objs_1000_size_1550_sets_93_k_18_overlap_60_correlated.txt,1000,2603.0,0.01
scenario 1,p_60,correlated,scen_1id_8_objs_300_size_465_sets_76_k_20_overlap_60_correlated.txt,300,1042.0,0.01
scenario 1,p_60,correlated,scen_1id_8_objs_500_size_775_sets_83_k_20_overlap_60_correlated.txt,500,1630.0,0.01
scenario 1,p_60,correlated,scen_1id_8_objs_700_size_1085_sets_88_k_20_overlap_60_correlated.txt,700,2107.0,0.01
scenario 1,p_60,correlated,scen_1id_8_objs_800_size_1240_sets_81_k_18_overlap_60_correlated.txt,800,2186.0,0.01
scenario 1,p_60,correlated,scen_1id_9_objs_1000_size_1550_sets_85_k_18_overlap_60_correlated.txt,1000,2532.0,0.01
scenario 1,p_60,correlated,scen_1id_9_objs_300_size_465_sets_74_k_20_overlap_60_correlated.txt,300,1040.0,0.04
scenario 1,p_60,correlated,scen_1id_9_objs_500_size_775_sets_82_k_20_overlap_60_correlated.txt,500,1575.0,0.01
scenario 1,p_60,correlated,scen_1id_9_objs_700_size_1085_sets_90_k_20_overlap_60_correlated.txt,700,2087.0,0.01
scenario 1,p_60,correlated,scen_1id_9_objs_800_size_1240_sets_96_k_18_overlap_60_correlated.txt,800,2281.0,0.02
scenario 1,p_60,fully-correlated,scen_1id_10_objs_1000_size_1550_sets_96_k_18_overlap_60_fully-correlated.txt,1000,2614.0,0.01
scenario 1,p_60,fully-correlated,scen_1id_10_objs_300_size_465_sets_73_k_20_overlap_60_fully-correlated.txt,300,1029.0,0.01
scenario 1,p_60,fully-correlated,scen_1id_10_objs_500_size_775_sets_79_k_20_overlap_60_fully-correlated.txt,500,1569.0,0.01
scenario 1,p_60,fully-correlated,scen_1id_10_objs_700_size_1085_sets_82_k_20_overlap_60_fully-correlated.txt,700,2028.0,0.01
scenario 1,p_60,fully-correlated,scen_1id_10_objs_800_size_1240_sets_93_k_18_overlap_60_fully-correlated.txt,800,2270.0,0.01
scenario 1,p_60,fully-correlated,scen_1id_1_objs_1000_size_1550_sets_88_k_18_overlap_60_fully-correlated.txt,1000,2554.0,0.01
scenario 1,p_60,fully-correlated,scen_1id_1_objs_300_size_465_sets_78_k_20_overlap_60_fully-correlated.txt,300,1049.0,0.00
scenario 1,p_60,fully-correlated,scen_1id_1_objs_500_size_775_sets_87_k_20_overlap_60_fully-correlated.txt,500,1616.0,0.01
scenario 1,p_60,fully-correlated,scen_1id_1_objs_700_size_1085_sets_92_k_20_overlap_60_fully-correlated.txt,700,2105.0,0.01
scenario 1,p_60,fully-correlated,scen_1id_1_objs_800_size_1240_sets_94_k_18_overlap_60_fully-correlated.txt,800,2266.0,0.01
scenario 1,p_60,fully-correlated,scen_1id_2_objs_1000_size_1550_sets_85_k_18_overlap_60_fully-correlated.txt,1000,2514.0,0.01
scenario 1,p_60,fully-correlated,scen_1id_2_objs_300_size_465_sets_75_k_20_overlap_60_fully-correlated.txt,300,1061.0,0.01
scenario 1,p_60,fully-correlated,scen_1id_2_objs_500_size_775_sets_85_k_20_overlap_60_fully-correlated.txt,500,1637.0,0.01
scenario 1,p_60,fully-correlated,scen_1id_2_objs_700_size_1085_sets_84_k_20_overlap_60_fully-correlated.txt,700,2055.0,0.01
scenario 1,p_60,fully-correlated,scen_1id_2_objs_800_size_1240_sets_81_k_18_overlap_60_fully-correlated.txt,800,2136.0,0.01
scenario 1,p_60,fully-correlated,scen_1id_3_objs_1000_size_1550_sets_91_k_18_overlap_60_fully-correlated.txt,1000,2584.0,0.01
scenario 1,p_60,fully-correlated,scen_1id_3_objs_300_size_465_sets_78_k_20_overlap_60_fully-correlated.txt,300,1065.0,0.02
scenario 1,p_60,fully-correlated,scen_1id_3_objs_500_size_775_sets_88_k_20_overlap_60_fully-correlated.txt,500,1626.0,0.01
scenario 1,p_60,fully-correlated,scen_1id_3_objs_700_size_1085_sets_87_k_20_overlap_60_fully-correlated.txt,700,2048.0,0.01
scenario 1,p_60,fully-correlated,scen_1id_3_objs_800_size_1240_sets_93_k_18_overlap_60_fully-correlated.txt,800,2226.0,0.01
scenario 1,p_60,fully-correlated,scen_1id_4_objs_1000_size_1550_sets_113_k_18_overlap_60_fully-correlated.txt,1000,2734.0,0.01
scenario 1,p_60,fully-correlated,scen_1id_4_objs_300_size_465_sets_75_k_20_overlap_60_fully-correlated.txt,300,1021.0,0.00
scenario 1,p_60,fully-correlated,scen_1id_4_objs_500_size_775_sets_93_k_20_overlap_60_fully-correlated.txt,500,1644.0,0.01
scenario 1,p_60,fully-correlated,scen_1id_4_objs_700_size_1085_sets_83_k_20_overlap_60_fully-correlated.txt,700,2015.0,0.01
scenario 1,p_60,fully-correlated,scen_1id_4_objs_800_size_1240_sets_85_k_18_overlap_60_fully-correlated.txt,800,2176.0,0.01
scenario 1,p_60,fully-correlated,scen_1id_5_objs_1000_size_1550_sets_99_k_18_overlap_60_fully-correlated.txt,1000,2634.0,0.01
scenario 1,p_60,fully-correlated,scen_1id_5_objs_300_size_465_sets_78_k_20_overlap_60_fully-correlated.txt,300,1091.0,0.01
scenario 1,p_60,fully-correlated,scen_1id_5_objs_500_size_775_sets_79_k_20_overlap_60_fully-correlated.txt,500,1590.0,0.01
scenario 1,p_60,fully-correlated,scen_1id_5_objs_700_size_1085_sets_92_k_20_overlap_60_fully-correlated.txt,700,2065.0,0.01
scenario 1,p_60,fully-correlated,scen_1id_5_objs_800_size_1240_sets_86_k_18_overlap_60_fully-correlated.txt,800,2206.0,0.01
