filename,scenario,type,n,instance,dp_obj,dp_time,gurobi_obj,gurobi_time,obj_match
kpdwfs_sc2_id10_n1000_b1550_sets40_k288_not-correlated.txt,2,NC,1000,10,3157.0,12.4850,3157.0,0.0539,True
kpdwfs_sc2_id10_n300_b465_sets35_k320_not-correlated.txt,2,NC,300,10,1411.0,1.2741,1411.0,0.0326,True
kpdwfs_sc2_id10_n500_b775_sets37_k320_not-correlated.txt,2,NC,500,10,2049.0,2.8532,2049.0,0.0380,True
kpdwfs_sc2_id10_n700_b1085_sets39_k320_not-correlated.txt,2,NC,700,10,2380.0,8.6354,2380.0,0.0781,True
kpdwfs_sc2_id10_n800_b1240_sets36_k288_not-correlated.txt,2,NC,800,10,2468.0,6.3790,2468.0,0.0473,True
kpdwfs_sc2_id1_n1000_b1550_sets37_k288_not-correlated.txt,2,NC,1000,1,2863.0,11.4289,2863.0,0.0745,True
kpdwfs_sc2_id1_n300_b465_sets35_k320_not-correlated.txt,2,NC,300,1,1366.0,0.7331,1366.0,0.0200,True
kpdwfs_sc2_id1_n500_b775_sets35_k320_not-correlated.txt,2,NC,500,1,1923.0,2.0864,1923.0,0.0270,True
kpdwfs_sc2_id1_n700_b1085_sets46_k320_not-correlated.txt,2,NC,700,1,2349.0,7.6656,2349.0,0.0373,True
kpdwfs_sc2_id1_n800_b1240_sets36_k288_not-correlated.txt,2,NC,800,1,2415.0,7.0467,2415.0,0.0620,True
